master_file_number,investigating_agency,local_code,roadway_number,building_number,roadway_name,roadway_suffix,roadway_direction,milepoint,intersection_roadway_number,intersection_roadway_name,intersection_roadway_suffix,between_street_number_1,between_street_name_1,between_street_suffix_1,between_street_number_2,between_street_name_2,between_street_suffix_2,units_involved,motor_vehicles_involved,killed,injured,weather,roadway_condition,hit_and_run,roadway_type,directional_analysis,manner_of_collision,roadway_character,light_condition,secondary_collision,date,latitude,longitude,injury_indicator,fatality_indicator,day_of_week
71786353,LOUISVILLE METRO POLICE DEPT,8016049810,,,FAIRMOUNT,RD,,2.477,,,,,OLD BARDSTOWN,RD   ,,GENTRY,LN   ,2,1,0,0,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-06-12 10:00:00-04:00,38.1169832,-85.572883,False,False,SUNDAY
71786386,LOUISVILLE METRO POLICE DEPT,8016049954,,,CHAMPION LAKES,PL,,0.164,,CHAMPION LAKES,CT   ,,,,,,,3,1,0,2,CLOUDY,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,False,2016-06-12 22:51:00-04:00,38.2755902,-85.4810527,True,False,SUNDAY
71788577,LOUISVILLE METRO POLICE DEPT,8016050834,KY2048,,CANNONS,LN,,1.946,,,,,NANZ,AVE  ,,GRANDVIEW,AVE  ,2,1,0,0,CLEAR,DRY,False,STATE,COLLISION WITH BICYCLIST,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,False,2016-06-15 15:15:00-04:00,38.2445649,-85.6628452,False,False,WEDNESDAY
71788613,LOUISVILLE METRO POLICE DEPT,8016051116,US0031E,,BARDSTOWN,RD,,13.209,,,,,WEBER,AVE  ,,TREVILIAN,WAY  ,2,1,0,0,CLEAR,DRY,False,FEDERAL,COLLISION WITH BICYCLIST,SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,False,2016-06-16 13:46:00-04:00,38.2234563,-85.686056,False,False,THURSDAY
71789538,LOUISVILLE METRO POLICE DEPT,8016051507,,,8TH,ST,S,0.073,,,,,,,,,,1,1,0,0,CLEAR,DRY,True,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-06-17 10:00:00-04:00,38.2562902,-85.7633325,False,False,FRIDAY
71789752,LOUISVILLE METRO POLICE DEPT,8016052057,,4911,SHASTA,TRL,,0.517,,,,,,,,,,2,1,0,1,CLEAR,DRY,False,NONE OF THE ABOVE,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-06-19 18:39:00-04:00,38.1788181,-85.6717813,True,False,SUNDAY
71791060,LOUISVILLE METRO POLICE DEPT,8016052582,US0060A,,TAYLOR,BLVD,,2.537,,,,,IOWA,AVE  ,,TENNESSEE,AVE  ,2,1,0,0,CLEAR,DRY,False,FEDERAL,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-06-21 12:00:00-04:00,38.2088419,-85.7730377,False,False,TUESDAY
71791158,LOUISVILLE METRO POLICE DEPT,8016053058,,,4TH,ST,S,3.267,,,,,,,,,,2,1,0,1,CLEAR,DRY,True,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,False,2016-06-22 19:12:00-04:00,38.2097046,-85.7647768,True,False,WEDNESDAY
71792461,LOUISVILLE METRO POLICE DEPT,8016053531,,,STANDARD,AVE,,0.135,US0031W,22ND,ST   ,,,,,,,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-06-24 11:12:00-04:00,38.2315593,-85.7917539,True,False,FRIDAY
71792602,LOUISVILLE METRO POLICE DEPT,8016054189,,,COLORADO,AVE,,0.643,,,,,TENNESSEE,AVE  ,,LINCOLN,AVE  ,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & HILLCREST,DAYLIGHT,False,2016-06-26 18:36:00-04:00,38.2127085,-85.7752983,True,False,SUNDAY
71796539,LOUISVILLE METRO POLICE DEPT,8016056354,KY1931,,7TH,ST,,10.332,,,,,,,,,,2,1,0,1,CLEAR,DRY,True,STATE,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-07-03 16:52:00-04:00,38.218253,-85.7793547,True,False,SUNDAY
71798337,JEFFERSONTOWN POLICE DEPT,A0768998  ,KY0155,,TAYLORSVILLE,RD,,10.696,,JANLYN,RD   ,,,,,,,2,1,0,1,CLOUDY,DRY,False,STATE,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-07-07 10:01:00-04:00,38.2076413,-85.5831238,True,False,THURSDAY
71798955,LOUISVILLE METRO POLICE DEPT,8016057582,US0060,,FRANKFORT,AVE,,1.214,,PETERSON,AVE  ,,,,,,,2,1,0,1,CLEAR,DRY,False,FEDERAL,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-07-07 15:54:00-04:00,38.2539861,-85.6980822,True,False,THURSDAY
71800536,LOUISVILLE METRO POLICE DEPT,8016057811,,,LOWELL,AVE,,0.533,US0031E,BARDSTOWN,RD   ,,,,,,,2,1,0,1,RAINING,WET,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,False,2016-07-08 11:57:00-04:00,38.2209589,-85.6815157,True,False,FRIDAY
71802914,LOUISVILLE METRO POLICE DEPT,8016059322,,,TYLER,LN,,0.52,US0031E,BARDSTOWN,RD   ,,,,,,,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,False,2016-07-13 14:43:00-04:00,38.2177892,-85.6774723,True,False,WEDNESDAY
71807898,LOUISVILLE METRO POLICE DEPT,8016060101,KY0061,,PRESTON,HWY,,3.252,,,,,SAINT RITA,DR   ,,TRIO,AVE  ,2,1,0,0,CLEAR,DRY,False,STATE,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-07-15 21:06:00-04:00,38.1289293,-85.6814849,False,False,FRIDAY
71808026,LOUISVILLE METRO POLICE DEPT,8016060725,US0031E,600,BAXTER,AVE,,16.082,,,,,,,,,,2,1,0,0,CLEAR,DRY,True,FEDERAL,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,False,2016-07-18 00:03:00-04:00,38.2457891,-85.7286052,False,False,MONDAY
71816208,LOUISVILLE METRO POLICE DEPT,8016060997,,1132,CAMDEN,AVE,,0.783,,,,,,,,,,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-07-19 20:25:00-04:00,38.1925752,-85.7827253,True,False,TUESDAY
71808797,LOUISVILLE METRO POLICE DEPT,8016061779,,,HILLBROOK,DR,,0.0,KY1932,BRECKENRIDGE,LN   ,,,,,,,2,1,0,0,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,False,2016-07-21 12:02:00-04:00,38.2241986,-85.634084,False,False,THURSDAY
71815347,LOUISVILLE METRO POLICE DEPT,8016064597,,,MUHAMMAD ALI,BLVD,W,2.603,,,,,,,,,,3,3,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,REAR END,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,False,2016-07-30 06:10:00-04:00,38.2558305,-85.7999076,True,False,SATURDAY
71816263,LOUISVILLE METRO POLICE DEPT,8016065336,,3742,LENTZ,AVE,,0.467,,,,,,,,,,2,1,0,0,CLEAR,DRY,True,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-08-01 18:50:00-04:00,38.1896266,-85.7861562,False,False,MONDAY
71816427,ST. MATTHEWS POLICE DEPARTMENT,0316002099,US0060,4000,SHELBYVILLE,RD,,3.812,,,,,,,,,,2,1,0,1,CLOUDY,DRY,False,FEDERAL,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-08-01 14:42:00-04:00,38.2525229,-85.6508934,True,False,MONDAY
71817243,LOUISVILLE METRO POLICE DEPT,8016065745,,,CENTRAL,AVE,,1.033,US0060A,TAYLOR,BLVD ,,,,,,,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,False,2016-08-02 23:47:00-04:00,38.2063757,-85.7762939,True,False,TUESDAY
71818839,LOUISVILLE METRO POLICE DEPT,8016066015,,1365,CYPRESS,ST,,0.255,,,,,,,,,,2,1,0,1,CLEAR,DRY,True,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-08-03 19:37:00-04:00,38.2341838,-85.7981286,True,False,WEDNESDAY
71824605,SHIVELY POLICE DEPARTMENT,0416001726,US0031W,,DIXIE,HWY,,13.921,,,,,STALLINGS,AVE  ,,KLAGES,AVE  ,3,2,0,1,CLEAR,DRY,False,FEDERAL,COLLISION WITH BICYCLIST,ANGLE,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),False,2016-08-03 00:57:00-04:00,38.1751109,-85.8222824,True,False,WEDNESDAY
71818846,LOUISVILLE METRO POLICE DEPT,8016066139,,,YORK,ST,,0.416,,,,,LIBRARY,LN   ,,LIBRARY,PL   ,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-08-04 10:32:00-04:00,38.2441354,-85.757756,True,False,THURSDAY
71821480,LOUISVILLE METRO POLICE DEPT,8016066153,KY0061,7121,PRESTON,HWY,,4.644,,,,,,,,,,2,1,0,1,CLEAR,DRY,False,STATE,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-08-04 11:28:00-04:00,38.1476494,-85.6918352,True,False,THURSDAY
71823191,LOUISVILLE METRO POLICE DEPT,8016067130,,,SHELBY,ST,S,0.465,,,,,BURNETT,AVE  ,,SYLVIA,ST   ,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-08-07 14:00:00-04:00,38.2242021,-85.7425338,True,False,SUNDAY
71821523,LOUISVILLE METRO POLICE DEPT,8016067506,,,HIKES,LN,,2.303,,FURMAN,BLVD ,,,,,,,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-08-08 17:07:00-04:00,38.2119649,-85.6393858,True,False,MONDAY
71825892,LOUISVILLE METRO POLICE DEPT,8016068801,,,MILTON,ST,,0.001,,SHELBY,ST   ,,,,,,,2,1,0,0,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-08-12 16:50:00-04:00,38.2258,-85.7418175,False,False,FRIDAY
71826184,SHIVELY POLICE DEPARTMENT,0416001823,US0031W,,DIXIE,HWY,,15.38,,,,KY2049  ,CRUMS,LN   ,KY2049,CRUMS,LN   ,2,1,0,1,CLEAR,DRY,False,FEDERAL,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,False,2016-08-13 12:50:00-04:00,38.1925268,-85.8077667,True,False,SATURDAY
71830279,LOUISVILLE METRO POLICE DEPT,8016070034,US0060,,FRANKFORT,AVE,,0.805,,,,,CLIFTON,AVE  ,,RASTETTER,AVE  ,2,1,0,0,CLEAR,DRY,False,FEDERAL,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & HILLCREST,DAYLIGHT,False,2016-08-16 17:40:00-04:00,38.2535713,-85.7056277,False,False,TUESDAY
71828350,LOUISVILLE METRO POLICE DEPT,8016070343,,,26TH,ST,N,0.196,,DUNCAN,ST   ,,,,,,,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-08-17 15:26:00-04:00,38.2635577,-85.7932316,True,False,WEDNESDAY
71828378,LOUISVILLE METRO POLICE DEPT,8016070475,,,26TH,ST,S,0.537,,CHESTNUT,ST   ,,,,,,,2,1,0,0,CLEAR,DRY,True,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,False,2016-08-17 22:23:00-04:00,38.2529874,-85.7945099,False,False,WEDNESDAY
71828938,LOUISVILLE METRO POLICE DEPT,8016070772,KY2048,,CANNONS,LN,,2.087,,PEE WEE REESE,RD   ,,,,,,,2,1,0,0,CLEAR,DRY,False,STATE,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-08-18 10:00:00-04:00,38.2462472,-85.664296,False,False,THURSDAY
71828939,LOUISVILLE METRO POLICE DEPT,8016070777,,,STRAWBERRY,LN,,0.276,,,,,STEEDLY,DR   ,,DOWNES,LN   ,2,1,0,1,CLEAR,DRY,True,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,False,2016-08-18 21:10:00-04:00,38.160814,-85.7609155,True,False,THURSDAY
71830492,LOUISVILLE METRO POLICE DEPT,8016071505,KY0841,,,,,0.286,KY1020,NATIONAL,TPKE ,,,,,,,2,2,0,1,CLEAR,DRY,False,STATE,COLLISION WITH BICYCLE,ANGLE,STRAIGHT & GRADE,DAYLIGHT,False,2016-08-21 12:25:00-04:00,38.1166255,-85.7480769,True,False,SUNDAY
71830493,LOUISVILLE METRO POLICE DEPT,8016071506,US0031W,,DIXIE,HWY,,8.276,,BARRETT,LN   ,,,,,,,2,1,0,1,CLEAR,DRY,False,FEDERAL,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-08-21 12:25:00-04:00,38.1029702,-85.8696461,True,False,SUNDAY
71831662,ST. MATTHEWS POLICE DEPARTMENT,0316002328,KY1447,,RIDGEWAY,AVE,,0.455,KY1447,WESTPORT,RD   ,,,,,,,2,1,0,0,CLOUDY,DRY,False,STATE,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-08-21 16:38:00-04:00,38.2568034,-85.6482369,False,False,SUNDAY
71831493,AUDUBON PARK POLICE DEPARTMENT,1916000096,KY0061,,PRESTON,HWY,,9.934,,,,,PARKWAY,DR   ,,CLARKS,LN   ,2,1,0,1,CLEAR,DRY,False,STATE,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,False,2016-08-22 16:10:00-04:00,38.2127128,-85.7412891,True,False,MONDAY
71837702,LOUISVILLE METRO POLICE DEPT,8016074742,,,HALE,AVE,,2.619,,45TH,ST   ,,,,,,,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAWN,False,2016-08-31 21:10:00-04:00,38.2420202,-85.8279381,True,False,WEDNESDAY
71840394,LOUISVILLE METRO POLICE DEPT,8016074888,,,CITATION,RD,,0.0,US0031W,DIXIE,HWY  ,,,,,,,2,1,0,1,CLOUDY,DRY,True,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-09-01 10:30:00-04:00,38.1132855,-85.8625145,True,False,THURSDAY
71840546,LOUISVILLE METRO POLICE DEPT,8016075648,,,40TH,ST,N,0.128,,DUNCAN,ST   ,,,,,,,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-09-03 18:58:00-04:00,38.2659911,-85.8144405,True,False,SATURDAY
71844928,LOUISVILLE METRO POLICE DEPT,8016077418,,,PAYNE,ST,,0.108,US0031E,BAXTER,AVE  ,,,,,,,2,1,0,1,CLEAR,DRY,False,COUNTY ROAD,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-09-09 14:00:00-04:00,38.246263,-85.7289416,True,False,FRIDAY
71847248,GRAYMOOR-DEVONDALE POLICE DEPT,5016000184,KY2050,,HERR,LN,,1.031,KY1447,WESTPORT,RD   ,,,,,,,2,1,0,1,CLEAR,DRY,False,STATE,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-09-09 14:55:00-04:00,38.2702171,-85.615673,True,False,FRIDAY
71848633,LOUISVILLE METRO POLICE DEPT,8016077448,,,MASEMURE,CT,,0.003,,,,,GOLDSMITH,LN   ,,DELL BROOKE,AVE  ,2,1,0,0,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-09-09 15:39:00-04:00,38.2072028,-85.6517326,False,False,FRIDAY
71852635,LOUISVILLE METRO POLICE DEPT,8016077483,,,HANCOCK,ST,S,0.688,US0150,BROADWAY,,,,,,,,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,False,2016-09-09 17:00:00-04:00,38.2451289,-85.7435651,True,False,FRIDAY
71845061,LOUISVILLE METRO POLICE DEPT,8016077971,,,DIXIE,HWY,,1.367,,,,,,,,,,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,False,2016-09-11 10:42:00-04:00,38.2301016,-85.7897785,True,False,SUNDAY
71845071,LOUISVILLE METRO POLICE DEPT,8016078037,,,HILL,ST,W,0.186,KY1020,3RD,ST   ,,,,,,,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-09-11 15:25:00-04:00,38.2258155,-85.7603258,True,False,SUNDAY
71845895,LOUISVILLE METRO POLICE DEPT,8016078207,,,CHEROKEE,RD,,0.351,,,,,HIGHLAND,AVE  ,KY2860,GRINSTEAD,DR   ,2,1,0,0,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-09-12 08:22:00-04:00,38.2405462,-85.7220472,False,False,MONDAY
71847799,LOUISVILLE METRO POLICE DEPT,8016079097,,,QUEST,DR,,0.0,,CHESTNUT,ST   ,,,,,,,2,1,0,0,CLEAR,DRY,True,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,False,2016-09-14 21:34:00-04:00,38.250553,-85.7724446,False,False,WEDNESDAY
71850024,LOUISVILLE METRO POLICE DEPT,8016079479,,,SAINT CATHERINE,ST,E,0.866,KY0061,JACKSON,ST   ,,,,,,,2,1,0,1,CLEAR,DRY,True,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-09-16 07:34:00-04:00,38.2353329,-85.7472892,True,False,FRIDAY
71850168,LOUISVILLE METRO POLICE DEPT,8016079919,,3208,DUVALLE,DR,,0.001,,,,,,,,,,2,1,0,0,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-09-17 16:00:00-04:00,38.227094,-85.8089138,False,False,SATURDAY
71852643,LOUISVILLE METRO POLICE DEPT,8016079970,KY0864,,SHELBY,ST,S,15.149,,,,,,,,,,3,3,0,0,CLEAR,DRY,True,STATE,COLLISION WITH BICYCLIST,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,False,2016-09-17 17:30:00-04:00,38.2397949,-85.740335,False,False,SATURDAY
71850249,LOUISVILLE METRO POLICE DEPT,8016080310,,,7TH,ST,S,0.038,,,,KY2054  ,ALGONQUIN,PKWY ,,INDUSTRY,RD   ,2,1,0,1,CLOUDY,DRY,True,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-09-19 00:00:00-04:00,38.2203862,-85.7768133,True,False,MONDAY
71851138,LOUISVILLE METRO POLICE DEPT,8016080475,,,PARK BOUNDARY,RD,,0.545,,,,,,,,,,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLIST,SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,False,2016-09-19 15:48:00-04:00,38.2325669,-85.6821604,True,False,MONDAY
71853423,LOUISVILLE METRO POLICE DEPT,8016081689,US0031E,,BARDSTOWN,RD,,15.35,,,,,,,,,,2,1,0,0,CLEAR,DRY,False,FEDERAL,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAWN,False,2016-09-23 08:30:00-04:00,38.2378065,-85.7198949,False,False,FRIDAY
71854939,LOUISVILLE METRO POLICE DEPT,8016082364,US0031E,,MAIN,ST,W,17.963,,2ND,ST   ,,,,,,,2,1,0,0,CLEAR,DRY,False,FEDERAL,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-09-25 09:28:00-04:00,38.2562754,-85.7533408,False,False,SUNDAY
71856713,LOUISVILLE METRO POLICE DEPT,8016083052,,5604,FOX HORN,CIR,,0.06,,,,,,,,,,2,1,0,1,CLEAR,DRY,False,NONE OF THE ABOVE,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-09-27 18:20:00-04:00,38.1628863,-85.8565622,True,False,TUESDAY
71858397,LOUISVILLE METRO POLICE DEPT,8016083603,US0031E,,BARDSTOWN,RD,,12.012,,,,,,,,,,2,1,0,0,CLOUDY,DRY,True,FEDERAL,COLLISION WITH BICYCLIST,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,False,2016-09-29 14:20:00-04:00,38.2108132,-85.6710307,False,False,THURSDAY
71869782,LOUISVILLE METRO POLICE DEPT,8016084533,US0031W,,DIXIE,HWY,,13.181,,,,,,,,,,2,1,0,1,CLOUDY,DRY,False,FEDERAL,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,False,2016-10-03 05:10:00-04:00,38.1668176,-85.8293748,True,False,MONDAY
71863457,LOUISVILLE METRO POLICE DEPT,8016085758,,,LIBERTY,ST,W,0.699,KY1020,3RD,ST   ,,,,,,,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-10-06 17:55:00-04:00,38.2528825,-85.7554972,True,False,THURSDAY
71864796,LOUISVILLE METRO POLICE DEPT,8016085882,KY1932,,CHENOWETH,LN,,6.28,,,,,NAPANEE,RD   ,,NAPANEE,RD   ,2,1,0,1,CLEAR,DRY,False,STATE,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-10-07 00:00:00-04:00,38.262016,-85.6628759,True,False,FRIDAY
71869792,LOUISVILLE METRO POLICE DEPT,8016086391,,,18TH,ST,S,0.097,US0031W,MARKET,ST   ,,,,,,,2,1,0,0,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-10-08 18:11:00-04:00,38.2577965,-85.7799468,False,False,SATURDAY
71864975,LOUISVILLE METRO POLICE DEPT,8016086600,KY1703,,BAXTER,AVE,,5.009,,WINDSOR,PL   ,,,,,,,2,1,0,1,CLEAR,DRY,False,STATE,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-10-09 14:37:00-04:00,38.2319521,-85.7176479,True,False,SUNDAY
71869968,LOUISVILLE METRO POLICE DEPT,8016088521,KY1020,,2ND,ST,S,12.097,US0150,BROADWAY,,,,,,,,2,1,0,1,CLEAR,DRY,False,STATE,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,False,2016-10-15 20:55:00-04:00,38.2458317,-85.755024,True,False,SATURDAY
71883846,LOUISVILLE METRO POLICE DEPT,8016088559,I 0264,,,,,0.322,US0031E,BARDSTOWN,RD   ,,,,,,,2,1,0,1,CLEAR,DRY,False,INTERSTATE,COLLISION WITH BICYCLE,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY LIGHTED/ON,False,2016-10-16 00:45:00-04:00,38.2105731,-85.6708753,True,False,SUNDAY
71872059,LOUISVILLE METRO POLICE DEPT,8016089463,KY0061,,PRESTON,HWY,,1.634,I 0265,I265 N EXIT12 ON RAMP FROM KY61,,,,,,,,2,1,0,1,CLEAR,DRY,False,STATE,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,False,2016-10-18 20:00:00-04:00,38.1061155,-85.6737153,True,False,TUESDAY
71875619,LOUISVILLE METRO POLICE DEPT,8016090839,KY1020,,SOUTHERN PKY,,,8.954,,KENTON,ST   ,,,,,,,2,1,0,1,CLEAR,DRY,False,STATE,COLLISION WITH BICYCLE,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,False,2016-10-23 08:50:00-04:00,38.1981459,-85.7668886,True,False,SUNDAY
71875644,LOUISVILLE METRO POLICE DEPT,8016090987,US0031E,,BARDSTOWN,RD,,13.89,,ALFRESCO,PL   ,,,,,,,2,1,0,0,CLEAR,DRY,True,FEDERAL,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,False,2016-10-23 21:15:00-04:00,38.2263887,-85.6978405,False,False,SUNDAY
71876513,LOUISVILLE METRO POLICE DEPT,8016091276,KY1865,,TAYLOR,BLVD,,5.397,,,,,MANITAU,AVE  ,,CARRICO,AVE  ,2,1,0,0,CLEAR,DRY,True,STATE,COLLISION WITH BICYCLIST,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-10-24 17:10:00-04:00,38.1847265,-85.7839902,False,False,MONDAY
71877294,LOUISVILLE METRO POLICE DEPT,8016091437,,,MADISON,ST,W,0.726,US0031W,DR W J HODGE,ST   ,,,,,,,2,1,0,1,CLEAR,DRY,False,LOCAL STREET,COLLISION WITH BICYCLE,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,False,2016-10-25 11:37:00-04:00,38.2531511,-85.7858228,True,False,TUESDAY
